,model,scenario,startyr,endyr,Tavg,Tavg_ice,p,ice_sample,risk_averse,Steric,WAIS,EAIS,PEN,GIC,GrIS,AIS,GMSL
2554,FGOALS-f3-L,SSP585,2016,2050,0.8322146242074382,0.7702591256624604,1,426,False,0.002205832360350008,4.226789215686275e-05,9.791936274509806e-05,-2.1399754901960793e-05,0.0016083906862745107,0.000978085049019608,0.00011878750000000002,0.004911095595644127
2555,MPI-ESM1-2-LR,SSP585,2051,2100,2.3539196673816227,2.3883945542338894,1,426,False,0.0036274122655969537,0.00022749336734693862,0.0004904596938775509,-1.2275850340136031e-05,0.0019332278911564614,0.0024217921768707466,0.0007056772108843534,0.008688109544508516
2556,GFDL-ESM4,SSP126,2016,2050,0.6077209889131154,0.5879819828053175,1,427,False,0.0015024148172953014,-4.3897058823529294e-06,7.732254901960784e-05,-2.512745098039216e-05,0.001068751960784314,0.00033081838235294133,4.780539215686276e-05,0.0029497905525894194
2557,MPI-ESM1-2-LR,SSP126,2051,2100,0.6526174510554862,0.723718554233889,1,427,False,0.00082132560724704,5.014302721088425e-05,0.0001291925170068025,-5.195119047619044e-05,0.000972369727891156,0.0004103950680272105,0.00012738435374149633,0.0023314747569069027
2558,NorESM2-LM,SSP245,2016,2050,0.5873439653240288,0.7313876970910318,1,427,False,0.0021885442677826677,3.814044117647058e-05,3.789558823529411e-05,-7.857843137254907e-06,0.0013905112745098039,0.0006916029411764707,6.817818627450978e-05,0.004338836669743451
2559,MPI-ESM1-2-HR,SSP245,2051,2100,1.3770024027060686,1.5702065542338886,1,427,False,0.0016182154817228984,-0.00017796836734693873,0.0008126595238095233,-0.00016414982993197274,0.0011809248299319718,4.3018197278911e-05,0.00047054132653061184,0.0033126998354643935
2560,ACCESS-ESM1-5,SSP585,2016,2050,1.0173077338419223,0.9129905542338892,1,427,False,0.002927975000924811,-1.672622549019607e-05,7.844779411764709e-05,-2.311274509803922e-05,0.0017827431372549024,0.0006546122549019607,3.86088235294118e-05,0.005403939216611087
2561,ACCESS-ESM1-5,SSP585,2051,2100,3.138318527873556,3.0415425542338883,1,427,False,0.004809402504569281,-0.0002085914965986393,0.00014982193877551,-0.0001021537414965986,0.0021207249999999987,0.0018281918367346922,-0.0001609232993197279,0.008597396041984243
2562,CMCC-ESM2,SSP126,2016,2050,0.5814902538688784,0.5705562685196033,1,428,False,0.0017147853371716917,-7.47575980392157e-05,3.840612745098041e-05,-4.61671568627451e-05,0.0009729399509803923,0.0009995936274509805,-8.251862745098039e-05,0.0036048002881520842
2563,FGOALS-f3-L,SSP126,2051,2100,0.9150046309954404,0.7480665542338889,1,428,False,0.001069178118686934,0.0002850877551020408,0.00027108962585034005,-4.096649659863944e-05,0.0010531142857142849,0.0013951318027210868,0.0005152108843537415,0.004032635091476046
2564,NorESM2-LM,SSP245,2016,2050,0.5873439653240288,0.6352734113767461,1,428,False,0.002251520697507925,-1.1282107843137276e-05,-2.6009803921568626e-06,-1.7245343137254913e-05,0.0012612995098039215,0.0010047889705882356,-3.1128431372549054e-05,0.0044864807465275335
2565,MIROC6,SSP245,2051,2100,1.3559386365224482,1.3505905542338887,1,428,False,0.002469164558239344,0.00025149387755102033,0.00024791581632653043,5.5680102040816384e-05,0.0012216454081632642,0.0016000880952380938,0.0005550897959183672,0.005845987857559068
2566,CMCC-ESM2,SSP585,2016,2050,0.7015816060980455,0.7792848399481747,1,428,False,0.0017991258527451743,-3.998210784313725e-05,-9.71688725490196e-05,9.739705882352923e-06,0.0015991674019607846,0.0009880392156862748,-0.0001274112745098039,0.004258921195882429
2567,MIROC6,SSP585,2051,2100,2.418833687715941,2.469900554233889,1,428,False,0.004160790460069007,9.374098639455772e-05,-0.0001672634353741496,-7.645544217687075e-05,0.0022553443877551004,0.00309501819727891,-0.00014997789115646262,0.009361175153946556
2568,CMCC-ESM2,SSP126,2016,2050,0.5814902538688784,0.4773648399481746,1,429,False,0.002080342471898588,2.4633578431372573e-05,7.668799019607843e-05,-3.819558823529412e-05,0.0008626960784313728,0.0013607519607843138,6.312598039215689e-05,0.004366916491506432
2569,INM-CM5-0,SSP126,2051,2100,0.726943907834027,0.6592465542338889,1,429,False,0.0008340884828060681,-6.152959183673469e-05,0.0003768445578231289,6.980442176870777e-06,0.0008664343537414959,0.002404934523809521,0.00032229540816326496,0.00442775276852035
2570,MPI-ESM1-2-LR,SSP245,2016,2050,0.5402042535312338,0.5186819828053175,1,429,False,0.0016243412834338615,4.890833333333336e-05,8.625220588235295e-05,-2.047181372549021e-05,0.000948785049019608,0.0014994142156862747,0.0001146887254901961,0.004187229273629941
2571,INM-CM5-0,SSP245,2051,2100,1.2496407245117211,1.061248554233889,1,429,False,0.0018774345837809395,0.0002427292517006801,0.0001485511904761904,-0.00012305255102040813,0.0014899435374149655,0.0025395566326530603,0.0002682278911564623,0.006175162645005427
2572,EC-Earth3-CC,SSP585,2016,2050,0.5915107137864197,0.6166762685196032,1,429,False,0.0019489436244012211,0.00012597279411764707,4.5554656862745116e-05,-2.9064460784313732e-05,0.0013124953431372546,0.0015229232843137258,0.00014246299019607844,0.004926825242048279
2573,FGOALS-g3,SSP585,2051,2100,2.192942474264328,1.8302305542338888,1,429,False,0.003663535829329968,0.0007550539115646258,0.0007092472789115644,-5.714472789115645e-05,0.0017190491496598625,0.00336111207482993,0.0014071564625850338,0.010150853516404795
2574,GFDL-ESM4,SSP126,2016,2050,0.6077209889131154,0.6525562685196032,1,430,False,0.0012605795173821956,0.00010903799019607845,-5.9828921568627464e-05,3.782107843137255e-05,0.001254001225490196,0.0005298676470588238,8.703014705882353e-05,0.0031314785369900393
2575,FGOALS-f3-L,SSP126,2051,2100,0.9150046309954404,1.024918554233889,1,430,False,0.0006412581921952734,0.0007665392857142857,0.0002595755102040817,0.00024377619047619034,0.0009215799319727881,0.0007737654761904758,0.0012698909863945577,0.003606494586753095
2576,MPI-ESM1-2-LR,SSP245,2016,2050,0.5402042535312338,0.619533411376746,1,430,False,0.0014727775149420514,0.00016034681372549021,-2.736127450980392e-05,1.5288480392156867e-05,0.0011721659313725491,0.0005292102941176471,0.00014827401960784318,0.0033224277600400914
2577,NorESM2-MM,SSP245,2051,2100,1.4439797143311919,1.3805845542338893,1,430,False,0.0026359789039694984,0.0005708627551020404,0.00032420663265306124,0.0003004442176870748,0.0016357736394557812,0.0013341564625850336,0.0011955136054421765,0.006801422611452489
2578,CMCC-ESM2,SSP585,2016,2050,0.7015816060980455,0.7450791256624603,1,430,False,0.001933302816198294,0.00014791715686274514,-7.751176470588235e-05,1.5866911764705884e-05,0.0015897250000000002,0.0006036139705882352,8.627230392156866e-05,0.004212914090708098
2579,INM-CM5-0,SSP585,2051,2100,2.2778668693829904,2.2296765542338894,1,430,False,0.002841081942318138,0.0013299414965986392,-0.00027564574829931957,0.00034662142857142854,0.001931459013605441,0.0011489955782312922,0.0014009171768707483,0.007322453711025619
2580,NESM3,SSP126,2016,2050,0.9210476527038622,0.6194962685196033,1,431,False,0.0023479188581921155,1.5940686274509822e-05,-2.568137254901946e-06,2.912720588235296e-05,0.001111406617647059,0.0005014377450980391,4.2499754901960835e-05,0.004003262975839176
2581,BCC-CSM2-MR,SSP126,2051,2100,0.9830933164753332,0.9750745542338888,1,431,False,0.0005628264254231078,0.00021008537414965992,0.0002729221088435373,0.00011745595238095227,0.0011254215986394543,0.0005937568027210879,0.0006004634353741495,0.0028824682621577994
2582,MIROC6,SSP245,2016,2050,0.5802405062116615,0.6288391256624604,1,431,False,0.0017527901497043448,0.00020024705882352943,7.236029411764722e-06,7.465686274509799e-06,0.0011614911764705885,0.0004542497549019608,0.00021494877450980396,0.0035834798555866984
2583,NorESM2-MM,SSP245,2051,2100,1.4439797143311919,1.4218625542338892,1,431,False,0.0025703568016805624,-7.878911564625857e-05,0.0006960476190476188,0.00021015442176870736,0.0016586537414965976,0.0001536323129251701,0.0008274129251700676,0.005210055781272398
2584,FGOALS-f3-L,SSP585,2016,2050,0.8322146242074382,0.7643734113767461,1,431,False,0.00232174619171733,0.00016537181372549021,4.948627450980393e-05,1.6943627450980394e-05,0.0015101750000000005,0.0005824000000000001,0.00023180171568627452,0.004646122907403605
2585,NorESM2-MM,SSP585,2051,2100,2.519874870292085,2.4255465542338888,1,431,False,0.004559110776488422,0.0008238962585034013,-3.2970748299319675e-05,0.00023868690476190474,0.0021338232993197265,0.0015454130952380935,0.0010296124149659863,0.009267959586012228
2586,GFDL-ESM4,SSP126,2016,2050,0.6077209889131154,0.5568191256624603,1,432,False,0.001619121937163991,-0.00014858333333333333,-2.4798774509803926e-05,-3.139313725490196e-05,0.001038681862745098,0.00025002034313725493,-0.00020477524509803923,0.0027030488979483047
2587,MIROC6,SSP126,2051,2100,0.8457049046690107,0.7791665542338889,1,432,False,0.0016320545527336733,0.00013208265306122443,-0.0004399630952380951,4.4729081632653055e-05,0.0010245661564625842,0.00022914251700680236,-0.0002631513605442176,0.0026226118656588423
2588,MPI-ESM1-2-LR,SSP245,2016,2050,0.5402042535312338,0.6366391256624604,1,432,False,0.0014470703280770598,-6.923970588235294e-05,-2.3664705882352955e-05,-1.237254901960785e-06,0.0011353639705882358,0.00048827401960784326,-9.414166666666669e-05,0.002976566651606472
2589,MIROC6,SSP245,2051,2100,1.3559386365224482,1.3866065542338892,1,432,False,0.002407119025645847,-0.00013705051020408156,-0.00048633656462585017,5.081564625850337e-05,0.0015707977891156455,0.000250779421768707,-0.0005725714285714284,0.0036561248079587712
2590,MPI-ESM1-2-LR,SSP585,2016,2050,0.6053191235833424,0.7913876970910317,1,432,False,0.0015345649387173191,-5.487352941176469e-05,-7.026470588235295e-05,6.0973039215686185e-06,0.0016342321078431374,0.00038068799019607856,-0.00011904093137254902,0.0034304441053839858
2591,INM-CM5-0,SSP585,2051,2100,2.2778668693829904,2.5497605542338895,1,432,False,0.0024305321447343755,0.0001801244897959183,-0.0005733906462585031,6.725204081632651e-05,0.0023381474489795905,0.0011948972789115634,-0.0003260141156462583,0.0056375627569792705
2592,MIROC6,SSP126,2016,2050,0.5533322063387421,0.4344591256624604,1,433,False,0.0022218345485835764,5.982205882352945e-05,7.448553921568628e-05,3.622549019607838e-07,0.0007990225490196081,0.00025150514705882357,0.00013466985294117653,0.0034070320976031846
2593,INM-CM5-0,SSP126,2051,2100,0.726943907834027,0.6088865542338889,1,433,False,0.0008986818014546674,0.0005921967687074827,0.00023362857142857128,-5.4454931972789094e-05,0.0006769564625850338,-0.00023768452380952394,0.0007713704081632649,0.002109324148393442
2594,MPI-ESM1-2-HR,SSP245,2016,2050,0.607796501402504,0.5085876970910317,1,433,False,0.0018610701283977165,7.756127450980415e-06,1.5059558823529418e-05,-1.1626715686274513e-05,0.0010601080882352944,0.00033039019607843145,1.118897058823532e-05,0.003262757383299678
2595,INM-CM4-8,SSP245,2051,2100,1.2632771756069587,1.0637585542338888,1,433,False,0.0015675791611212903,-0.00021762874149659894,-6.098469387755034e-06,1.601802721088435e-05,0.001248509353741496,0.00045733180272108817,-0.00020770918367346965,0.003065711133910404
2596,CAMS-CSM1-0,SSP585,2016,2050,0.5451906525502181,0.595633411376746,1,433,False,0.0013039737234962683,3.659117647058825e-05,-6.780588235294119e-05,-1.0049264705882368e-05,0.0013313779411764707,0.00027535906862745103,-4.1263970588235306e-05,0.0028694467627119547
2597,FGOALS-g3,SSP585,2051,2100,2.192942474264328,1.8614425542338893,1,433,False,0.003615646699334869,0.00012971938775510196,0.0004373363945578232,4.899625850340138e-05,0.0017208149659863926,0.0008929168367346938,0.0006160520408163265,0.006845430542872281
2598,MPI-ESM1-2-HR,SSP126,2016,2050,0.4877387425366066,0.4362076970910317,1,434,False,0.0014186624253676036,0.000198796568627451,2.1786764705882345e-05,-1.6588970588235293e-05,0.0007965232843137258,0.0006128642156862747,0.00020399436274509805,0.0030320442881127015
2599,FGOALS-g3,SSP126,2051,2100,0.5290303134441198,0.5803705542338891,1,434,False,0.0004575747482006586,0.0007726828231292513,0.0002504909863945577,4.988146258503402e-05,0.0008002595238095235,0.0012218809523809515,0.001073055272108843,0.0035527704964999763
2600,EC-Earth3-CC,SSP245,2016,2050,0.5685827877334759,0.4860076970910318,1,434,False,0.0019031823235020095,0.0002083970588235295,-8.834901960784316e-05,-2.738137254901961e-05,0.001003513725490196,0.0004680637254901962,9.266666666666673e-05,0.003467426441149068
2601,FGOALS-g3,SSP245,2051,2100,1.1870082738879546,0.9708945542338888,1,434,False,0.0018010383962878674,0.00170509693877551,-0.00020834982993197268,2.1022108843537405e-06,0.0013266562925170055,0.0003627976190476188,0.0014988493197278909,0.004989341627580382
2602,NorESM2-LM,SSP585,2016,2050,0.6638960521598847,0.5726162685196032,1,434,False,0.0025523148028003284,0.0002793066176470589,-9.520318627450982e-05,-1.3675245098039231e-05,0.001172174754901961,0.0006422889705882353,0.00017042818627450982,0.004537206714565033
2603,FGOALS-g3,SSP585,2051,2100,2.192942474264328,1.6951005542338888,1,434,False,0.0038708682058594328,0.0017790052721088426,-6.17159863945578e-05,9.438894557823128e-05,0.001562816496598639,0.001298176360544217,0.0018116782312925161,0.008543539294294805
2604,GFDL-ESM4,SSP126,2016,2050,0.6077209889131154,0.773256268519603,1,435,False,0.0008085494193852422,0.00016365759803921577,8.85914215686275e-05,-3.161519607843145e-06,0.0014034997549019614,0.00025994877450980403,0.00024908750000000017,0.0027210854487970076
2605,FIO-ESM-2-0,SSP126,2051,2100,1.0482047733976667,1.336990554233889,1,435,False,0.00045759753889721355,0.0005171272108843534,0.0001902265306122448,9.542517006802718e-05,0.0011447491496598635,0.0004703028911564623,0.0008027789115646254,0.0028754284912781646
2606,NESM3,SSP245,2016,2050,0.9283936687367031,0.8417476970910318,1,435,False,0.0022078998856915567,0.00019655906862745104,6.839313725490194e-05,3.5330882352941177e-06,0.001642410049019608,0.00029965612745098047,0.0002684852941176471,0.004418451356279792
2607,GFDL-CM4,SSP245,2051,2100,1.8816062129430409,2.1055425542338893,1,435,False,0.0020659938173859327,0.000443098639455782,0.0005551943877551019,-0.00015839914965986386,0.0017699071428571413,0.0009849727891156463,0.00083989387755102,0.005660767626909741
2608,IPSL-CM6A-LR,SSP585,2016,2050,0.9693976023840492,1.0151019828053176,1,435,False,0.002094143373679545,0.0001713394607843137,-3.4226960784313735e-05,-2.0492647058823557e-06,0.0020088421568627453,0.00046852598039215685,0.00013506323529411762,0.004706574746228564
2609,ACCESS-CM2,SSP585,2051,2100,3.7146706935006737,3.5731185542338886,1,435,False,0.0056338355036118564,0.0011988158163265305,0.00023790170068027207,-5.6698979591836855e-06,0.0026055801020408143,0.001981353231292516,0.001431047619047619,0.011651816455992807
2610,CMCC-ESM2,SSP126,2016,2050,0.5814902538688784,0.44623055423388897,1,436,False,0.002202471303401147,7.567156862745122e-06,0.000117169362745098,-2.288039215686275e-05,0.0009880801470588236,0.00013821960784313726,0.00010185612745098037,0.0034306271857540882
2611,MPI-ESM1-2-HR,SSP126,2051,2100,0.6843871888242461,0.5538985542338889,1,436,False,0.0011828339409914396,-3.334013605442153e-05,0.0004446289115646258,-1.2867006802721073e-05,0.0010220387755102037,-0.0003282506802721088,0.0003984217687074832,0.002275043804937018
2612,MIROC6,SSP245,2016,2050,0.5802405062116615,0.4765819828053175,1,436,False,0.0022262808882724575,-8.715343137254902e-05,2.5212745098039225e-05,-2.6209068627450984e-05,0.0009851654411764707,0.00015145171568627455,-8.814975490196078e-05,0.0032747482902332416
2613,FGOALS-g3,SSP245,2051,2100,1.1870082738879546,0.9004805542338891,1,436,False,0.001909075856222343,-0.0002514171768707483,0.0011180948979591836,-9.614200680272108e-05,0.0008828260204081633,-0.00022675357142857143,0.0007705357142857143,0.0033356840194876487
2614,MPI-ESM1-2-HR,SSP585,2016,2050,0.7005728964523428,0.5692848399481746,1,436,False,0.001971158839350671,-0.00012153651960784316,0.00012679313725490201,-1.3537009803921575e-05,0.0011190742647058827,0.00017033823529411768,-8.280392156862719e-06,0.003252290947193809
2615,INM-CM5-0,SSP585,2051,2100,2.2778668693829904,1.5897305542338893,1,436,False,0.003661896793308936,-0.0005178403061224488,0.0007334265306122447,5.745238095238095e-06,0.0020332249999999983,-8.834013605442198e-06,0.000221331462585034,0.005907619242288525
2616,CMCC-ESM2,SSP126,2016,2050,0.5814902538688784,0.4744676970910318,1,437,False,0.002091706942408232,0.00036891715686274525,0.0002315473039215686,-3.6751715686274514e-05,0.0008589924019607844,0.0003053083333333334,0.0005637127450980394,0.0038197204228003897
2617,INM-CM4-8,SSP126,2051,2100,0.671358882154891,0.5361385542338888,1,437,False,0.0008338355448085486,0.0010030882653061218,0.0012187074829931967,3.36780612244898e-05,0.0007517767006802715,0.00010902482993197276,0.0022554738095238087,0.003950110884944601
2618,EC-Earth3-Veg,SSP245,2016,2050,0.7128552498841145,0.5733591256624604,1,437,False,0.0020146264426522103,0.0005212492647058824,0.00013808897058823532,-4.9372549019608e-06,0.0010716446078431372,0.0003552833333333334,0.000654400980392157,0.0040959553642208385
2619,BCC-CSM2-MR,SSP245,2051,2100,1.6169029031977402,1.1304445542338888,1,437,False,0.0025662534527016627,0.00248770850340136,0.0007661544217687074,-7.212125850340134e-05,0.0014510959183673465,-2.078061224489835e-05,0.003181741666666666,0.007178310425490777
2620,INM-CM5-0,SSP585,2016,2050,0.7800737695783369,0.7108276970910318,1,437,False,0.002057295533638937,0.0004943318627450981,0.00017202083333333332,-6.282107843137269e-06,0.0014579237745098038,0.00041428088235294125,0.0006600705882352943,0.004589570778736976
